,Date,City,State,Latitude,Longitude
459,2022-11-07,Weaverville,California,40.732178,-122.9407927
460,2022-11-07,Bonaire,Georgia,32.5649769,-83.594136
461,2022-11-07,Indianapolis,Indiana,39.7176577,-86.2548905
462,2022-11-07,Amarillo,Texas,35.1249593,-101.9033312
463,2022-11-07,Philadelphia,Pennsylvania,39.9670315,-75.1604159
464,2022-11-07,Silsbee,Texas,30.4029421,-94.2122009
465,2022-11-07,Peoria,Illinois,40.7195123,-89.6001418
466,2022-11-07,San Francisco,California,37.7372106,-122.3899382
467,2022-11-07,Little Rock,Arkansas,34.716889,-92.2898006
468,2022-11-07,Little Rock,Arkansas,34.7973889,-92.4185939
469,2022-11-07,Rutland,Vermont,43.6107097,-72.9883198
470,2022-11-07,San Antonio (Leon Valley),Texas,29.4856723,-98.6150459
471,2022-11-07,Johnson City,Tennessee,36.3384011,-82.3395727
472,2022-11-07,Hartford,Connecticut,41.7880164,-72.679765
473,2022-11-07,Brooklyn,New York,40.6860088,-73.8710228
474,2022-11-07,Mobile,Alabama,30.70758,-88.2438512
475,2022-11-07,Detroit,Michigan,42.4309962,-83.2588384
476,2022-11-06,Norfolk,Virginia,36.8901594,-76.2202069
477,2022-11-06,Pell City,Alabama,33.6123679,-86.376728
478,2022-11-06,Cleveland,Ohio,41.4911269,-81.661646
479,2022-11-06,Telford,Tennessee,36.240024,-82.5791868
480,2022-11-06,Dyersburg,Tennessee,36.030889,-89.4063145
481,2022-11-06,Raleigh,North Carolina,35.7654538,-78.62837
482,2022-11-06,Cleveland,Ohio,41.4568321,-81.5964675
483,2022-11-06,Tulsa,Oklahoma,36.1479001,-95.8511549
484,2022-11-06,Chicago,Illinois,41.7141708,-87.630727
485,2022-11-06,Florence,South Carolina,34.1857511,-79.7573343
486,2022-11-06,Charlotte,North Carolina,35.2144752,-80.772862
487,2022-11-06,Chicago,Illinois,41.896314,-87.6362358
488,2022-11-06,Pueblo,Colorado,38.2602953,-104.6485932
489,2022-11-06,Hartford,Connecticut,41.7882875,-72.6616109
490,2022-11-06,Memphis,Tennessee,35.2106519,-90.0252669
491,2022-11-06,Saint Marys,West Virginia,39.3962715,-81.114579
492,2022-11-06,Mesa,Arizona,33.398408,-111.8690115
493,2022-11-06,Chattanooga,Tennessee,35.0407321,-85.2417013
494,2022-11-06,Atlanta,Georgia,33.6745692,-84.5131455
495,2022-11-06,Saint Louis,Missouri,38.5513584,-90.2665335
496,2022-11-06,Mesa,Arizona,33.4218676,-111.6691933
497,2022-11-06,Decatur,Georgia,33.7101715,-84.1902035
498,2022-11-06,Tampa,Florida,28.0594268,-82.5035712
499,2022-11-06,Fort Pierce,Florida,27.4719325,-80.3572301
500,2022-11-06,Bowling Green,Kentucky,36.9376069,-86.4260444
501,2022-11-06,Baltimore,Maryland,39.2988118,-76.6456838
502,2022-11-06,Willowbrook,Illinois,41.7690163,-87.9692179
503,2022-11-06,Columbia,Missouri,38.9674247,-92.2711831
504,2022-11-06,Tucson,Arizona,32.3771084,-111.0725534
505,2022-11-06,North Hills,California,34.223542,-118.4672678
506,2022-11-06,Zion,Illinois,42.4571331,-87.834064
507,2022-11-06,Fort Lauderdale (Davie),Florida,26.0616744,-80.2103448
508,2022-11-06,Oakland,California,37.7393503,-122.1695272
509,2022-11-06,Wewoka,Oklahoma,,
510,2022-11-06,Yankton,South Dakota,42.889063,-97.3620054
511,2022-11-06,Jacksonville,Florida,30.3237789,-81.6917024
512,2022-11-06,Jacksonville,Florida,30.3441057,-81.675627
513,2022-11-06,Bakersfield,California,35.3832967,-118.9281286
514,2022-11-06,Shippensburg,Pennsylvania,40.05751,-77.517096
515,2022-11-06,Baltimore,Maryland,39.3514517,-76.6838533
516,2022-11-06,Omaha,Nebraska,41.2832372,-95.9890126
517,2022-11-06,Pittsburgh,Pennsylvania,40.4755975,-79.9378092
518,2022-11-06,Philadelphia,Pennsylvania,40.0673333,-75.0513439
519,2022-11-06,Indianapolis,Indiana,39.6895822,-86.2402027
520,2022-11-06,Billings,Montana,45.7781405,-108.5036505
521,2022-11-06,Chicago,Illinois,41.850006,-87.7002996
522,2022-11-06,Jonesboro,Georgia,33.5780952,-84.3733545
523,2022-11-06,Springfield,Ohio,39.9221481,-83.763266
524,2022-11-06,Newport,Washington,48.1747558,-117.0441819
525,2022-11-06,Pinson,Alabama,33.6242229,-86.7340558
526,2022-11-06,San Antonio,Texas,29.4093974,-98.4059583
527,2022-11-06,Milwaukee,Wisconsin,43.0991973,-88.0066444
528,2022-11-06,Milwaukee,Wisconsin,43.0823866,-87.9384494
529,2022-11-06,Roanoke,Virginia,37.2851602,-79.9837875
530,2022-11-06,Taunton,Massachusetts,41.898824,-71.100561
531,2022-11-06,Boston,Massachusetts,42.2756673,-71.0976652
532,2022-11-06,Brockton,Massachusetts,42.0677602,-71.0132615
533,2022-11-06,Missouri City,Texas,29.5223152,-95.4917502
534,2022-11-06,Alexandria,Louisiana,31.2892533,-92.4390245
535,2022-11-05,Houston,Texas,29.9612382,-95.4241071
536,2022-11-05,Chicago,Illinois,41.7495546,-87.576155
537,2022-11-05,Baton Rouge,Louisiana,30.4628336,-91.058707
538,2022-11-05,Fort Worth,Texas,32.8223326,-97.0618257
539,2022-11-05,Ceres,California,37.5733277,-120.946242
540,2022-11-05,El Dorado,Arkansas,33.1873555,-92.6416216
541,2022-11-05,Terre Haute,Indiana,39.5147237,-87.290579
542,2022-11-05,Glendale,Arizona,33.5094013,-112.1687919
543,2022-11-05,Summerville,South Carolina,32.9340515,-80.1413441
544,2022-11-05,Virginia Beach,Virginia,36.7945872,-76.142936
545,2022-11-05,Albuquerque,New Mexico,35.1026663,-106.49733
546,2022-11-05,Mount Pleasant,Michigan,43.599509,-84.7422023
547,2022-11-05,Richmond,Virginia,37.466056,-77.441086
548,2022-11-05,Unityville,Pennsylvania,41.2733412,-76.4624301
549,2022-11-05,Florence,South Carolina,34.2285083,-79.7819833
550,2022-11-05,Norfolk,Virginia,36.8682011,-76.2330385
551,2022-11-05,Durham,North Carolina,35.9925994,-78.8818936
552,2022-11-05,Euclid,Ohio,41.6069012,-81.5068513
553,2022-11-05,Euless,Texas,32.818213,-97.0721718
554,2022-11-05,Columbus,Ohio,40.0462518,-82.9621099
555,2022-11-05,Augusta,Georgia,33.4276347,-82.0502695
556,2022-11-05,Okeana,Ohio,39.3545592,-84.7389588
557,2022-11-05,Saint Louis,Missouri,38.6411073,-90.1954954
558,2022-11-05,Bullhead City,Arizona,35.1076019,-114.6390783
559,2022-11-05,Atlanta,Georgia,33.7103244,-84.423647
560,2022-11-05,Calhoun,Georgia,34.5044786,-84.9610315
561,2022-11-05,Saint Louis,Missouri,38.5733968,-90.2595462
562,2022-11-05,Hickory,North Carolina,35.7395,-81.3189147
563,2022-11-05,Houston,Texas,29.8053965,-95.3636438
564,2022-11-05,Spring,Texas,30.0620452,-95.4422795
565,2022-11-05,Denver,Colorado,39.7294951,-105.0510222
566,2022-11-05,Baltimore,Maryland,39.3395734,-76.6848423
567,2022-11-05,Bryson City,North Carolina,35.3527448,-83.4245599
568,2022-11-05,Gretna,Florida,30.616075,-84.6632013
569,2022-11-05,Niceville,Florida,30.5263616,-86.4670914
570,2022-11-05,Belleville,Illinois,38.5107134,-89.9799413
571,2022-11-05,Lawton,Oklahoma,34.6235948,-98.4182939
572,2022-11-05,Belle Vernon,Pennsylvania,40.1384201,-79.8483274
573,2022-11-05,Jacksonville,Florida,30.3049829,-81.6454608
574,2022-11-05,Baltimore,Maryland,39.3049337,-76.5825171
575,2022-11-05,Baltimore,Maryland,39.3072775,-76.5759935
576,2022-11-05,Athens,Alabama,34.7665375,-87.0545662
577,2022-11-05,Dripping Springs,Texas,30.1902067,-98.0866781
578,2022-11-05,West Palm Beach,Florida,26.6657266,-80.146104
579,2022-11-05,San Diego,California,32.7083733,-117.1494391
580,2022-11-05,Steilacoom,Washington,47.1746852,-122.5962712
581,2022-11-05,Indianapolis,Indiana,39.8025245,-86.1296269
582,2022-11-05,Zion,Illinois,42.4611933,-87.8374706
583,2022-11-05,Minden,Louisiana,,
584,2022-11-05,Attalla,Alabama,34.0176984,-86.0718567
585,2022-11-05,Dryden,Virginia,36.7744639,-82.9439062
586,2022-11-05,Philadelphia,Pennsylvania,39.9902826,-75.1738367
587,2022-11-05,Philadelphia,Pennsylvania,40.0043376,-75.1838925
588,2022-11-05,Memphis,Tennessee,35.1857207,-89.8618544
589,2022-11-05,Milwaukee,Wisconsin,43.0972452,-87.9578125
590,2022-11-05,Irvington,New Jersey,40.7397404,-74.2149789
591,2022-11-05,New Bedford,Massachusetts,41.6609388,-70.9248882
592,2022-11-05,Norwich,Connecticut,41.5039552,-72.094913
593,2022-11-04,Orlando,Florida,28.5613996,-81.2408474
594,2022-11-04,Cleveland,Ohio,41.516054,-81.620491
595,2022-11-04,Oakland,California,37.7498195,-122.192279
596,2022-11-04,Las Vegas,Nevada,36.1750337,-115.2182752
597,2022-11-04,Las Vegas,Nevada,36.2052756,-115.2779474
598,2022-11-04,Topeka,Kansas,38.983702,-95.6881229
599,2022-11-04,Chicago,Illinois,41.8114819,-87.5945895
600,2022-11-04,Mcdonough,Georgia,33.4494161,-84.1946088
601,2022-11-04,Boston,Massachusetts,42.3459789,-71.0759849
602,2022-11-04,Lawrenceburg,Kentucky,37.8804029,-85.2570503
603,2022-11-04,Birmingham,Alabama,33.5371936,-86.7695832
604,2022-11-04,Saint Louis,Missouri,38.6390031,-90.1909362
605,2022-11-04,Norcross,Georgia,33.9109269,-84.1686134
606,2022-11-04,Nashville,Tennessee,36.2059255,-86.7809494
607,2022-11-04,Huntington,West Virginia,38.4228222,-82.4328606
608,2022-11-04,Pueblo,Colorado,38.2875244,-104.5753145
609,2022-11-04,Wood (county),Texas,32.8631217,-95.1579659
610,2022-11-04,Gary,Indiana,41.5765525,-87.3558489
611,2022-11-04,Pullman,Michigan,42.4478099,-86.090187
612,2022-11-04,Fayetteville,North Carolina,35.0384299,-78.8354081
613,2022-11-04,Plantation,Florida,26.135981,-80.258323
614,2022-11-04,La Plata,Maryland,38.5382036,-76.9552817
615,2022-11-04,Odessa,Texas,31.9162087,-102.3961302
616,2022-11-04,Miami,Florida,25.8405376,-80.2211801
617,2022-11-04,Louisville,Kentucky,38.2211875,-85.6309006
618,2022-11-04,Memphis,Tennessee,35.1786893,-90.0219358
619,2022-11-04,Lawndale,California,33.8973284,-118.3446539
620,2022-11-04,Champaign,Illinois,40.1264345,-88.2501898
621,2022-11-04,Stone Mountain,Georgia,33.7645476,-84.2003007
622,2022-11-04,Atlanta,Georgia,33.668472,-84.5011546
623,2022-11-04,Hobart,Indiana,41.542866,-87.2568227
624,2022-11-04,Lansdowne (Yeadon),Pennsylvania,39.9399151,-75.2425052
625,2022-11-04,Philadelphia,Pennsylvania,39.9905954,-75.1216575
626,2022-11-04,Mobile (Prichard),Alabama,30.7502808,-88.1167746
627,2022-11-04,Muncie,Indiana,40.1871937,-85.3804457
628,2022-11-04,Oxon Hill,Maryland,38.8171178,-77.0023658
629,2022-11-04,Chicago,Illinois,41.7793736,-87.6985927
630,2022-11-04,Philadelphia,Pennsylvania,39.9503421,-75.2384591
631,2022-11-04,Philadelphia,Pennsylvania,39.954831,-75.2211633
632,2022-11-04,Washington,District of Columbia,38.9058027,-77.0220765
633,2022-11-04,Dayton,Ohio,39.7723912,-84.1375978
634,2022-11-04,Sacramento,California,38.4726131,-121.4375604
635,2022-11-04,Arroyo Grande,California,35.0767001,-120.5246926
636,2022-11-04,Greenwood,Mississippi,33.5173718,-90.1474202
637,2022-11-04,Jackson,Mississippi,32.3674793,-90.223989
638,2022-11-03,New Orleans,Louisiana,29.9850693,-90.0417937
639,2022-11-03,Mcdonald (county),Missouri,,
640,2022-11-03,Saint Louis,Missouri,38.6806088,-90.2764022
641,2022-11-03,Petersburg,Virginia,37.2287208,-77.3886852
642,2022-11-03,Macon,Georgia,32.8448798,-83.6917426
643,2022-11-03,Mesa,Arizona,33.4502663,-111.7022006
644,2022-11-03,Chicago,Illinois,41.7436717,-87.6054077
645,2022-11-03,Germantown,Wisconsin,43.2503479,-88.0935842
646,2022-11-03,Baltimore,Maryland,39.2827673,-76.6450729
647,2022-11-03,Aurora,Colorado,39.6970024,-104.8141532
648,2022-11-03,Colorado Springs,Colorado,38.8367304,-104.8442992
649,2022-11-03,Brooklyn,New York,40.6085006,-73.9686316
650,2022-11-03,Camarillo,California,34.2185072,-119.0429621
651,2022-11-03,Temple,Texas,31.0919735,-97.3560185
652,2022-11-03,Bronx,New York,40.8788603,-73.8734881
653,2022-11-03,Compton,California,33.8781056,-118.2207252
654,2022-11-03,Magnolia,Texas,30.1806304,-95.6951233
655,2022-11-03,Detroit,Michigan,42.3486166,-82.9991729
656,2022-11-03,Dallas,Texas,32.8838331,-96.7179846
657,2022-11-03,Dallas,Texas,32.7128125,-96.6637449
658,2022-11-03,New Alexandria,Pennsylvania,40.3975597,-79.421384
659,2022-11-03,Tehachapi,California,35.1239031,-118.3887577
660,2022-11-03,Baltimore,Maryland,39.3153242,-76.6342657
661,2022-11-03,Seattle,Washington,47.5556985,-122.355573
662,2022-11-03,Homestead (Florida City),Florida,25.4617739,-80.4824016
663,2022-11-03,Jonesboro,Arkansas,35.851934,-90.7064467
664,2022-11-03,Columbia,South Carolina,34.0458067,-81.0355053
665,2022-11-03,Gadsden,Alabama,33.9929355,-85.975201
666,2022-11-02,New Orleans,Louisiana,30.0323483,-89.971831
667,2022-11-02,Opelousas,Louisiana,30.5411458,-92.0803551
668,2022-11-02,Salt Lake City (Murray),Utah,40.7716909,-111.8565654
669,2022-11-02,Bohemia,New York,40.7684355,-73.1085994
670,2022-11-02,Saint Pauls,North Carolina,34.7894879,-78.9257966
671,2022-11-02,Chicago,Illinois,41.7471385,-87.6515639
672,2022-11-02,Maquoketa,Iowa,42.1351076,-90.6852177
673,2022-11-02,Chicago,Illinois,41.8682404,-87.7218979
674,2022-11-02,Miami,Florida,25.85114,-80.1970374
675,2022-11-02,Phoenix,Arizona,33.4659673,-112.1517934
676,2022-11-02,Mount Juliet,Tennessee,36.1537385,-86.5162637
677,2022-11-02,Fresno,California,36.819375,-119.7797425
678,2022-11-02,Phoenix,Arizona,33.4659494,-112.138817
679,2022-11-02,West Covina,California,34.0114335,-117.880103
680,2022-11-02,Albuquerque,New Mexico,35.0633592,-106.5794467
681,2022-11-02,Orlando,Florida,28.4724198,-81.4090133
682,2022-11-02,Cedar Hill,Texas,32.5608608,-96.9082204
683,2022-11-02,Fort Wayne,Indiana,41.0659625,-85.1428524
684,2022-11-02,Jacksonville,Florida,30.3327953,-81.7237475
685,2022-11-02,Charlotte,North Carolina,35.1546021,-80.7457791
686,2022-11-02,Tamaqua,Pennsylvania,40.7937858,-75.9757257
687,2022-11-02,Dallas,Texas,32.798309,-96.8257573
688,2022-11-02,Taylor Township,Indiana,39.4419331,-86.7645803
689,2022-11-02,Hattiesburg,Mississippi,31.3326636,-89.3100554
690,2022-11-02,Lithonia,Georgia,33.7064811,-84.1417345
691,2022-11-02,Macon,Georgia,32.8426954,-83.6543249
692,2022-11-02,Baltimore,Maryland,39.3050814,-76.6017981
693,2022-11-02,Chicago,Illinois,41.884904,-87.711337
694,2022-11-02,Alexandria,Louisiana,31.2759199,-92.4335708
695,2022-11-02,Portland,Oregon,45.5693206,-122.6153666
696,2022-11-02,Anderson,South Carolina,34.495454,-82.603198
697,2022-11-02,Erwin,North Carolina,35.3820627,-78.716391
698,2022-11-02,Mount Orab,Ohio,39.0473127,-83.9224065
699,2022-11-02,Jackson,Mississippi,32.3210576,-90.1666199
700,2022-11-02,Millville,New Jersey,39.3995207,-75.0342752
701,2022-11-02,Brunswick,Georgia,31.2248336,-81.508659
702,2022-11-02,Seneca,Missouri,36.8093937,-94.5932433
703,2022-11-01,Riverside,California,33.9054757,-117.4896368
704,2022-11-01,East Saint Louis,Illinois,38.6236735,-90.1523148
705,2022-11-01,Brandon,Florida,27.9355834,-82.2767725
706,2022-11-01,Meridian,Mississippi,32.3749928,-88.6811676
707,2022-11-01,Memphis,Tennessee,35.1029192,-90.0298189
708,2022-11-01,Saint Paul,Minnesota,44.9629949,-93.0751087
709,2022-11-01,Saint Paul (North Saint Paul),Minnesota,45.0262967,-93.003373
710,2022-11-01,Denver,Colorado,39.7388528,-104.8903193
711,2022-11-01,Wyoming,Michigan,42.9336864,-85.730696
712,2022-11-01,Memphis,Tennessee,35.1769474,-89.9726901
713,2022-11-01,Heiskell,Tennessee,36.1116066,-84.019572
714,2022-11-01,Orlando,Florida,28.4868543,-81.4175083
715,2022-11-01,Deland,Florida,29.0111177,-81.317442
716,2022-11-01,Columbus,Ohio,39.9751261,-82.9597965
717,2022-11-01,Cleveland,Ohio,41.5141112,-81.620396
718,2022-11-01,Brooklyn,New York,40.6664459,-73.9536049
719,2022-11-01,Mesa,Arizona,33.4155806,-111.6846125
720,2022-11-01,Palmdale,California,34.6036659,-118.182041
721,2022-11-01,Bloomington,California,34.0613964,-117.3904815
722,2022-11-01,Hartwell,Georgia,34.335697,-82.9405637
723,2022-11-01,Houston,Texas,29.7537638,-95.3644994
724,2022-11-01,Roanoke (Trophy Club),Texas,32.9958338,-97.1878708
725,2022-11-01,Bakersfield,California,35.3713416,-118.9555585
726,2022-11-01,Indianapolis,Indiana,39.799652,-86.0786644
727,2022-11-01,Sylvester,Georgia,31.5233482,-83.8259812
728,2022-11-01,New Port Richey,Florida,28.2575838,-82.7036111
729,2022-11-01,Rochester,New York,43.1623177,-77.5963777
730,2022-11-01,Chicago,Illinois,41.963758,-87.6468868
731,2022-11-01,Thonotosassa,Florida,28.0318358,-82.3522812
732,2022-11-01,Atlanta,Georgia,33.8596531,-84.303954
733,2022-11-01,Decatur,Alabama,34.5953785,-86.9672652
734,2022-11-01,Montgomery,Alabama,32.3506631,-86.2158492
735,2022-11-01,Lathrop,California,40.7849736,-122.3083439
736,2022-11-01,Milwaukee,Wisconsin,43.0816747,-87.9198437
737,2022-11-01,Highland Park,Michigan,42.392156,-83.0954609
738,2022-11-01,Jersey City,New Jersey,40.73624,-74.075729
739,2022-10-31,Austin,Texas,30.3308911,-97.6926832
740,2022-10-31,Louisville,Kentucky,38.2526647,-85.7584557
741,2022-10-31,Montgomery,Alabama,32.3509846,-86.2200288
742,2022-10-31,Saginaw,Michigan,43.3809039,-83.9209931
743,2022-10-31,Hawaiian Gardens,California,33.8294735,-118.0808537
744,2022-10-31,Cincinnati,Ohio,39.1623971,-84.5482542
745,2022-10-31,Waterbury,Connecticut,41.5625287,-73.0475839
746,2022-10-31,Kansas City,Kansas,39.0706566,-94.6951625
747,2022-10-31,Inkster,Michigan,42.2881423,-83.3020378
748,2022-10-31,Los Angeles,California,33.9602196,-118.243085
749,2022-10-31,Albuquerque,New Mexico,35.0884583,-106.653302
750,2022-10-31,Raleigh,North Carolina,35.8673679,-78.5934074
751,2022-10-31,North Charleston,South Carolina,32.8544768,-79.9698256
752,2022-10-31,Jackson,Tennessee,35.6553275,-88.8720809
753,2022-10-31,Visalia,California,36.3419235,-119.2946494
754,2022-10-31,Flint,Michigan,43.0014449,-83.645186
755,2022-10-31,Cleveland,Tennessee,35.1904472,-84.8293193
756,2022-10-31,Columbus,Ohio,40.0163697,-82.9839899
757,2022-10-31,Washington,District of Columbia,38.8582181,-76.9963952
758,2022-10-31,Cincinnati,Ohio,39.1329016,-84.4972526
759,2022-10-31,Houston,Texas,29.9127921,-95.4547258
760,2022-10-31,Chicago Heights (Ford Heights),Illinois,41.5062628,-87.5884539
761,2022-10-31,Atlanta,Georgia,33.7132651,-84.3099477
762,2022-10-31,Philadelphia,Pennsylvania,40.0020374,-75.132738
763,2022-10-31,Pittsburgh,Pennsylvania,40.460703,-79.8974905
764,2022-10-31,Houston,Texas,29.6379181,-95.2369503
765,2022-10-31,Bonita Springs,Florida,26.3456957,-81.7699111
766,2022-10-31,Midlothian,Virginia,37.5010404,-77.6537243
767,2022-10-31,Cedar Hill,Tennessee,36.3772944,-86.9887191
768,2022-10-31,Long Beach,California,33.8187528,-118.1838161
769,2022-10-31,Philadelphia,Pennsylvania,39.9384088,-75.2188835
770,2022-10-31,Atlanta,Georgia,33.7914279,-84.4036841
771,2022-10-31,Philadelphia,Pennsylvania,40.0020374,-75.132738
772,2022-10-31,Corpus Christi,Texas,27.7030175,-97.3688398
773,2022-10-31,Philadelphia,Pennsylvania,39.9187161,-75.23497
774,2022-10-31,Chicago,Illinois,41.8710582,-87.6960255
775,2022-10-31,Chicago,Illinois,41.8755295,-87.7226795
776,2022-10-31,Kansas City (Raytown),Missouri,38.9651519,-94.4653794
777,2022-10-31,Natrona Heights,Pennsylvania,40.6534422,-79.7462561
778,2022-10-31,Madras,Oregon,44.623064,-121.1231965
779,2022-10-31,Montgomery,Illinois,41.7277296,-88.3280778
780,2022-10-31,Cheyenne,Wyoming,41.154456,-104.7245343
781,2022-10-31,Mobile,Alabama,30.6889908,-88.0424775
782,2022-10-31,Brooklyn,New York,40.5980477,-73.94102
783,2022-10-31,Sherwood,Arkansas,34.828781,-92.2368429
784,2022-10-31,Joplin,Missouri,37.0667477,-94.5292274
785,2022-10-30,Goldsboro,North Carolina,35.3434411,-78.0383
786,2022-10-30,Omaha,Nebraska,41.250912,-95.9570315
787,2022-10-30,Greeneville,Tennessee,36.1423356,-82.8282678
788,2022-10-30,Sacramento,California,38.483156,-121.45494
789,2022-10-30,Palm Springs,California,33.8159289,-116.4936898
790,2022-10-30,Parkville,Maryland,39.372258,-76.5669079
791,2022-10-30,Kansas City,Missouri,38.9558198,-94.5489647
792,2022-10-30,Austin,Texas,30.2675318,-97.7365724
793,2022-10-30,Portsmouth,Virginia,36.8260517,-76.3087179
794,2022-10-30,San Jose,California,37.3588605,-121.8933179
795,2022-10-30,Denver,Colorado,39.6553123,-104.8719176
796,2022-10-30,Phoenix,Arizona,33.4804205,-112.2032694
797,2022-10-30,Falls Church,Virginia,38.8457768,-77.1220445
798,2022-10-30,Longmont,Colorado,40.2468295,-105.1028253
799,2022-10-30,Chattanooga,Tennessee,35.0520933,-85.1863279
800,2022-10-30,San Luis,Arizona,32.4947434,-114.6431799
801,2022-10-30,Louisville,Kentucky,38.1833639,-85.8553211
802,2022-10-30,Joliet,Illinois,41.5337211,-88.0642511
803,2022-10-30,Virginia Beach,Virginia,36.8435509,-75.9996439
804,2022-10-30,Brooklyn,New York,40.6800636,-73.9606394
805,2022-10-30,Aurora,Colorado,39.7301733,-104.8680482
806,2022-10-30,Memphis,Tennessee,35.0534003,-89.8969199
807,2022-10-30,Memphis,Tennessee,35.0970307,-89.9309312
808,2022-10-30,Columbus,Ohio,40.0009413,-82.9306016
809,2022-10-30,Cincinnati,Ohio,39.1451423,-84.4904771
810,2022-10-30,Davenport,Iowa,41.5538948,-90.5273599
811,2022-10-30,Cleveland,Ohio,41.4985081,-81.6937861
812,2022-10-30,Memphis,Tennessee,35.1484869,-90.0395336
813,2022-10-30,Winter Haven,Florida,28.0425283,-81.6983901
814,2022-10-30,Albuquerque,New Mexico,35.0740837,-106.6986141
815,2022-10-30,Baltimore,Maryland,39.2813084,-76.6526508
816,2022-10-30,Baltimore,Maryland,39.3382438,-76.6079877
817,2022-10-30,Mobile,Alabama,30.6735571,-88.1497242
818,2022-10-30,Houston,Texas,29.7356193,-95.6343442
819,2022-10-30,Dallas,Texas,32.769656,-96.755457
820,2022-10-30,Compton,California,33.9019517,-118.2610247
821,2022-10-30,Huntington Park,California,33.9835454,-118.2277751
822,2022-10-30,Columbus,Ohio,40.0020773,-82.9700462
823,2022-10-30,Washington,District of Columbia,38.834726,-76.9926132
824,2022-10-30,Hartsville,South Carolina,34.3555064,-80.0717124
825,2022-10-30,Kinston,North Carolina,35.2685117,-77.5707202
826,2022-10-30,Philadelphia,Pennsylvania,39.995874,-75.1202565
827,2022-10-30,Chicago,Illinois,41.923901,-87.79554
828,2022-10-30,Covina,California,34.0982239,-117.9165019
829,2022-10-30,Kansas City,Missouri,39.0831246,-94.5152833
830,2022-10-30,Moses Lake,Washington,47.1311496,-119.3210005
831,2022-10-30,Hammond,Louisiana,30.5190183,-90.5420803
832,2022-10-30,Little Rock,Arkansas,34.6827509,-92.3327363
833,2022-10-30,Montgomery,Alabama,32.3656768,-86.2118759
834,2022-10-30,Columbus,Mississippi,33.5034649,-88.4103973
835,2022-10-30,Vicksburg,Mississippi,32.327581,-90.839337
836,2022-10-30,Farmville,Virginia,37.3089853,-78.3845882
837,2022-10-30,Saint Louis,Missouri,38.5904823,-90.2341102
838,2022-10-30,Memphis,Tennessee,35.107905,-89.931939
839,2022-10-30,Victorville,California,34.484223,-117.3687089
840,2022-10-30,Pasadena,California,34.1596784,-118.1475892
