,Date,City,State,CompAddress,Latitude,Longitude,PartialAddress
184,2022-11-07,Little Rock,Arkansas,"3225 Dr Martin Luther King Jr Dr, Little Rock, Arkansas, USA",34.716889,-92.2898006,"Little Rock, Arkansas, USA"
185,2022-11-07,Little Rock,Arkansas,"4710 Sam Peck Rd, Little Rock, Arkansas, USA",34.7973889,-92.4185939,"Little Rock, Arkansas, USA"
186,2022-11-07,Rutland,Vermont,"State St  and Cleveland Ave, Rutland, Vermont, USA",43.6107097,-72.9883198,"Rutland, Vermont, USA"
187,2022-11-07,San Antonio (Leon Valley),Texas,"Grass Hill Dr and Samaritan Dr, San Antonio (Leon Valley), Texas, USA",29.4856723,-98.6150459,"San Antonio (Leon Valley), Texas, USA"
188,2022-11-07,Johnson City,Tennessee,"1700 block of E Unaka Ave, Johnson City, Tennessee, USA",36.3384011,-82.3395727,"Johnson City, Tennessee, USA"
189,2022-11-07,Hartford,Connecticut,"135 Nelson St, Hartford, Connecticut, USA",41.7880164,-72.679765,"Hartford, Connecticut, USA"
190,2022-11-07,Brooklyn,New York,"483 Ridgewood Ave, Brooklyn, New York, USA",40.6860088,-73.8710228,"Brooklyn, New York, USA"
191,2022-11-07,Mobile,Alabama,"800 block of Bryant St, Mobile, Alabama, USA",30.70758,-88.2438512,"Mobile, Alabama, USA"
192,2022-11-07,Detroit,Michigan,"19233 Lahser Rd, Detroit, Michigan, USA",42.4309962,-83.2588384,"Detroit, Michigan, USA"
193,2022-11-06,Norfolk,Virginia,"3500 block of N Military Hwy, Norfolk, Virginia, USA",36.8901594,-76.2202069,"Norfolk, Virginia, USA"
194,2022-11-06,Pell City,Alabama,"Cooks Springs Rd, Pell City, Alabama, USA",33.6123679,-86.376728,"Pell City, Alabama, USA"
195,2022-11-06,Cleveland,Ohio,"2500 block of Jelliffe St, Cleveland, Ohio, USA",41.4911269,-81.661646,"Cleveland, Ohio, USA"
196,2022-11-06,Telford,Tennessee,"Rauhof Rd, Telford, Tennessee, USA",36.240024,-82.5791868,"Telford, Tennessee, USA"
197,2022-11-06,Dyersburg,Tennessee,"1401 Meeks St, Dyersburg, Tennessee, USA",36.030889,-89.4063145,"Dyersburg, Tennessee, USA"
198,2022-11-06,Raleigh,North Carolina,"600 block of Bragg St, Raleigh, North Carolina, USA",35.7654538,-78.62837,"Raleigh, North Carolina, USA"
199,2022-11-06,Cleveland,Ohio,"Gay Ave and E 124th St, Cleveland, Ohio, USA",41.4568321,-81.5964675,"Cleveland, Ohio, USA"
200,2022-11-06,Tulsa,Oklahoma,"S Garnett Rd and E 11th St, Tulsa, Oklahoma, USA",36.1479001,-95.8511549,"Tulsa, Oklahoma, USA"
201,2022-11-06,Chicago,Illinois,"259 W 99th St, Chicago, Illinois, USA",41.7141708,-87.630727,"Chicago, Illinois, USA"
202,2022-11-06,Florence,South Carolina,"Ervin St, Florence, South Carolina, USA",34.1857511,-79.7573343,"Florence, South Carolina, USA"
203,2022-11-06,Charlotte,North Carolina,"4300 block of Central Ave, Charlotte, North Carolina, USA",35.2144752,-80.772862,"Charlotte, North Carolina, USA"
204,2022-11-06,Chicago,Illinois,"311 W Chicago Ave, Chicago, Illinois, USA",41.896314,-87.6362358,"Chicago, Illinois, USA"
205,2022-11-06,Pueblo,Colorado,"3200 block of Nuckolls Ave, Pueblo, Colorado, USA",38.2602953,-104.6485932,"Pueblo, Colorado, USA"
206,2022-11-06,Hartford,Connecticut,"100 Weston St, Hartford, Connecticut, USA",41.7882875,-72.6616109,"Hartford, Connecticut, USA"
207,2022-11-06,Memphis,Tennessee,"3100 block of Madewell St, Memphis, Tennessee, USA",35.2106519,-90.0252669,"Memphis, Tennessee, USA"
208,2022-11-06,Saint Marys,West Virginia,"3500 block of Federal Ridge Rd, Saint Marys, West Virginia, USA",39.3962715,-81.114579,"Saint Marys, West Virginia, USA"
209,2022-11-06,Mesa,Arizona,"1770 W Emelita Ave, Mesa, Arizona, USA",33.398408,-111.8690115,"Mesa, Arizona, USA"
210,2022-11-06,Chattanooga,Tennessee,"600 block of Block St, Chattanooga, Tennessee, USA",35.0407321,-85.2417013,"Chattanooga, Tennessee, USA"
211,2022-11-06,Atlanta,Georgia,"3809 Stephanie Way SW, Atlanta, Georgia, USA",33.6745692,-84.5131455,"Atlanta, Georgia, USA"
212,2022-11-06,Saint Louis,Missouri,"7700 block of Alaska Ave, Saint Louis, Missouri, USA",38.5513584,-90.2665335,"Saint Louis, Missouri, USA"
213,2022-11-06,Mesa,Arizona,"7520 E Billings St, Mesa, Arizona, USA",33.4218676,-111.6691933,"Mesa, Arizona, USA"
214,2022-11-06,Decatur,Georgia,"600 block of Creste Ln, Decatur, Georgia, USA",33.7101715,-84.1902035,"Decatur, Georgia, USA"
215,2022-11-06,Tampa,Florida,"W Hillsborough Ave and N Dale Mabry Hwy, Tampa, Florida, USA",28.0594268,-82.5035712,"Tampa, Florida, USA"
216,2022-11-06,Fort Pierce,Florida,"100 block of Hilton Dr, Fort Pierce, Florida, USA",27.4719325,-80.3572301,"Fort Pierce, Florida, USA"
217,2022-11-06,Bowling Green,Kentucky,"3000 block of Spring Hollow Ave, Bowling Green, Kentucky, USA",36.9376069,-86.4260444,"Bowling Green, Kentucky, USA"
218,2022-11-06,Baltimore,Maryland,"W Lafayette Ave and N Fulton Ave, Baltimore, Maryland, USA",39.2988118,-76.6456838,"Baltimore, Maryland, USA"
219,2022-11-06,Willowbrook,Illinois,"200 block of Kacie Ct, Willowbrook, Illinois, USA",41.7690163,-87.9692179,"Willowbrook, Illinois, USA"
220,2022-11-06,Columbia,Missouri,"1600 block of Boyd Ln, Columbia, Missouri, USA",38.9674247,-92.2711831,"Columbia, Missouri, USA"
221,2022-11-06,Tucson,Arizona,"5000 block of W Nighthawk Way, Tucson, Arizona, USA",32.3771084,-111.0725534,"Tucson, Arizona, USA"
222,2022-11-06,North Hills,California,"8424 Sepulveda Blvd, North Hills, California, USA",34.223542,-118.4672678,"North Hills, California, USA"
223,2022-11-06,Zion,Illinois,"2100 block of Bethesda Blvd, Zion, Illinois, USA",42.4571331,-87.834064,"Zion, Illinois, USA"
224,2022-11-06,Fort Lauderdale (Davie),Florida,"4800 Griffin Rd, Fort Lauderdale (Davie), Florida, USA",26.0616744,-80.2103448,"Fort Lauderdale (Davie), Florida, USA"
225,2022-11-06,Oakland,California,"1300 block of 103rd Ave, Oakland, California, USA",37.7393503,-122.1695272,"Oakland, California, USA"
226,2022-11-06,Wewoka,Oklahoma,,,,"Wewoka, Oklahoma, USA"
227,2022-11-06,Yankton,South Dakota,"Whiting Dr, Yankton, South Dakota, USA",42.889063,-97.3620054,"Yankton, South Dakota, USA"
228,2022-11-06,Jacksonville,Florida,"2500 block of Orion St, Jacksonville, Florida, USA",30.3237789,-81.6917024,"Jacksonville, Florida, USA"
229,2022-11-06,Jacksonville,Florida,"1600 block of Myrtle Ave, Jacksonville, Florida, USA",30.3441057,-81.675627,"Jacksonville, Florida, USA"
230,2022-11-06,Bakersfield,California,"Lynwood St and College Ave, Bakersfield, California, USA",35.3832967,-118.9281286,"Bakersfield, California, USA"
231,2022-11-06,Shippensburg,Pennsylvania,"Coover Ave and N Queen St, Shippensburg, Pennsylvania, USA",40.05751,-77.517096,"Shippensburg, Pennsylvania, USA"
232,2022-11-06,Baltimore,Maryland,"W Rogers Ave and Denmore Ave, Baltimore, Maryland, USA",39.3514517,-76.6838533,"Baltimore, Maryland, USA"
233,2022-11-06,Omaha,Nebraska,"N 49th Ave and Miami St, Omaha, Nebraska, USA",41.2832372,-95.9890126,"Omaha, Nebraska, USA"
234,2022-11-06,Pittsburgh,Pennsylvania,"900 block of Millerdale St, Pittsburgh, Pennsylvania, USA",40.4755975,-79.9378092,"Pittsburgh, Pennsylvania, USA"
235,2022-11-06,Philadelphia,Pennsylvania,"8300 block of Bustleton Ave, Philadelphia, Pennsylvania, USA",40.0673333,-75.0513439,"Philadelphia, Pennsylvania, USA"
236,2022-11-06,Indianapolis,Indiana,"4625 Byrkit St, Indianapolis, Indiana, USA",39.6895822,-86.2402027,"Indianapolis, Indiana, USA"
237,2022-11-06,Billings,Montana,"200 block of S 29th St, Billings, Montana, USA",45.7781405,-108.5036505,"Billings, Montana, USA"
238,2022-11-06,Chicago,Illinois,"3000 block of W 23rd St, Chicago, Illinois, USA",41.850006,-87.7002996,"Chicago, Illinois, USA"
239,2022-11-06,Jonesboro,Georgia,"Tara Blvd and Old Dixie Rd, Jonesboro, Georgia, USA",33.5780952,-84.3733545,"Jonesboro, Georgia, USA"
240,2022-11-06,Springfield,Ohio,"100 block of Willis Ave, Springfield, Ohio, USA",39.9221481,-83.763266,"Springfield, Ohio, USA"
241,2022-11-06,Newport,Washington,"400 block of W 7th St, Newport, Washington, USA",48.1747558,-117.0441819,"Newport, Washington, USA"
242,2022-11-06,Pinson,Alabama,"Pinson Valley Pkwy and Cleage Dr, Pinson, Alabama, USA",33.6242229,-86.7340558,"Pinson, Alabama, USA"
243,2022-11-06,San Antonio,Texas,"1331 S W W White Rd, San Antonio, Texas, USA",29.4093974,-98.4059583,"San Antonio, Texas, USA"
244,2022-11-06,Milwaukee,Wisconsin,"4500 block of N 76th St, Milwaukee, Wisconsin, USA",43.0991973,-88.0066444,"Milwaukee, Wisconsin, USA"
245,2022-11-06,Milwaukee,Wisconsin,"2100 block of W Keefe Ave, Milwaukee, Wisconsin, USA",43.0823866,-87.9384494,"Milwaukee, Wisconsin, USA"
246,2022-11-06,Roanoke,Virginia,"700 block of 29th St NW, Roanoke, Virginia, USA",37.2851602,-79.9837875,"Roanoke, Virginia, USA"
247,2022-11-06,Taunton,Massachusetts,"Mason St and Myrtle St, Taunton, Massachusetts, USA",41.898824,-71.100561,"Taunton, Massachusetts, USA"
248,2022-11-06,Boston,Massachusetts,"10 Orlando St, Boston, Massachusetts, USA",42.2756673,-71.0976652,"Boston, Massachusetts, USA"
249,2022-11-06,Brockton,Massachusetts,"James St, Brockton, Massachusetts, USA",42.0677602,-71.0132615,"Brockton, Massachusetts, USA"
250,2022-11-06,Missouri City,Texas,"11508 State Hwy 6, Missouri City, Texas, USA",29.5223152,-95.4917502,"Missouri City, Texas, USA"
251,2022-11-06,Alexandria,Louisiana,"7th St and Broadway Ave, Alexandria, Louisiana, USA",31.2892533,-92.4390245,"Alexandria, Louisiana, USA"
252,2022-11-05,Houston,Texas,"13360 Northborough Dr, Houston, Texas, USA",29.9612382,-95.4241071,"Houston, Texas, USA"
253,2022-11-05,Chicago,Illinois,"8000 block of S. Jeffery Ave, Chicago, Illinois, USA",41.7495546,-87.576155,"Chicago, Illinois, USA"
254,2022-11-05,Baton Rouge,Louisiana,"1331 N Sherwood Forest Dr, Baton Rouge, Louisiana, USA",30.4628336,-91.058707,"Baton Rouge, Louisiana, USA"
255,2022-11-05,Fort Worth,Texas,"Highway 360 and Trinity Boulevard, Fort Worth, Texas, USA",32.8223326,-97.0618257,"Fort Worth, Texas, USA"
256,2022-11-05,Ceres,California,"2657 Redwood Rd, Ceres, California, USA",37.5733277,-120.946242,"Ceres, California, USA"
257,2022-11-05,El Dorado,Arkansas,"2322 Oxford St, El Dorado, Arkansas, USA",33.1873555,-92.6416216,"El Dorado, Arkansas, USA"
258,2022-11-05,Terre Haute,Indiana,"4000 block of North Creal St, Terre Haute, Indiana, USA",39.5147237,-87.290579,"Terre Haute, Indiana, USA"
259,2022-11-05,Glendale,Arizona,"51st Ave and Camelback Rd, Glendale, Arizona, USA",33.5094013,-112.1687919,"Glendale, Arizona, USA"
260,2022-11-05,Summerville,South Carolina,"100 block of Kensington Pl, Summerville, South Carolina, USA",32.9340515,-80.1413441,"Summerville, South Carolina, USA"
261,2022-11-05,Virginia Beach,Virginia,"4600 block of Staghorn Dr, Virginia Beach, Virginia, USA",36.7945872,-76.142936,"Virginia Beach, Virginia, USA"
262,2022-11-05,Albuquerque,New Mexico,"Tramway Blvd NE and Rover Ave NE, Albuquerque, New Mexico, USA",35.1026663,-106.49733,"Albuquerque, New Mexico, USA"
263,2022-11-05,Mount Pleasant,Michigan,"2755 S Ivy Ln, Mount Pleasant, Michigan, USA",43.599509,-84.7422023,"Mount Pleasant, Michigan, USA"
264,2022-11-05,Richmond,Virginia,"2500 block of Lancelot Ave, Richmond, Virginia, USA",37.466056,-77.441086,"Richmond, Virginia, USA"
265,2022-11-05,Unityville,Pennsylvania,"4300 block of PA-239, Unityville, Pennsylvania, USA",41.2733412,-76.4624301,"Unityville, Pennsylvania, USA"
266,2022-11-05,Florence,South Carolina,"Autumn Ln, Florence, South Carolina, USA",34.2285083,-79.7819833,"Florence, South Carolina, USA"
267,2022-11-05,Norfolk,Virginia,"4600 block of Kincaid Ave, Norfolk, Virginia, USA",36.8682011,-76.2330385,"Norfolk, Virginia, USA"
268,2022-11-05,Durham,North Carolina,"700 block of N Hyde Park Ave, Durham, North Carolina, USA",35.9925994,-78.8818936,"Durham, North Carolina, USA"
269,2022-11-05,Euclid,Ohio,"424 E 254th St, Euclid, Ohio, USA",41.6069012,-81.5068513,"Euclid, Ohio, USA"
270,2022-11-05,Euless,Texas,"3700 block of Paradise Hills Dr, Euless, Texas, USA",32.818213,-97.0721718,"Euless, Texas, USA"
271,2022-11-05,Columbus,Ohio,"2000 block of Radnor Ave, Columbus, Ohio, USA",40.0462518,-82.9621099,"Columbus, Ohio, USA"
272,2022-11-05,Augusta,Georgia,"3073 Deans Bridge Rd, Augusta, Georgia, USA",33.4276347,-82.0502695,"Augusta, Georgia, USA"
273,2022-11-05,Okeana,Ohio,"2700 block of Chapel Rd, Okeana, Ohio, USA",39.3545592,-84.7389588,"Okeana, Ohio, USA"
274,2022-11-05,Saint Louis,Missouri,"1400 block of Cass Ave, Saint Louis, Missouri, USA",38.6411073,-90.1954954,"Saint Louis, Missouri, USA"
275,2022-11-05,Bullhead City,Arizona,"1700 block of Cyprus Ln, Bullhead City, Arizona, USA",35.1076019,-114.6390783,"Bullhead City, Arizona, USA"
276,2022-11-05,Atlanta,Georgia,"1085 Katherwood Dr SW, Atlanta, Georgia, USA",33.7103244,-84.423647,"Atlanta, Georgia, USA"
277,2022-11-05,Calhoun,Georgia,"Neal St, Calhoun, Georgia, USA",34.5044786,-84.9610315,"Calhoun, Georgia, USA"
278,2022-11-05,Saint Louis,Missouri,"3900 block of Schiller Pl, Saint Louis, Missouri, USA",38.5733968,-90.2595462,"Saint Louis, Missouri, USA"
279,2022-11-05,Hickory,North Carolina,"Highland Ave NE and Ninth Ave, Hickory, North Carolina, USA",35.7395,-81.3189147,"Hickory, North Carolina, USA"
280,2022-11-05,Houston,Texas,"600 block of Gale St, Houston, Texas, USA",29.8053965,-95.3636438,"Houston, Texas, USA"
281,2022-11-05,Spring,Texas,"1950 Louetta Rd, Spring, Texas, USA",30.0620452,-95.4422795,"Spring, Texas, USA"
282,2022-11-05,Denver,Colorado,"800 block of N Yates St, Denver, Colorado, USA",39.7294951,-105.0510222,"Denver, Colorado, USA"
283,2022-11-05,Baltimore,Maryland,"4700 block of Garrison Blvd, Baltimore, Maryland, USA",39.3395734,-76.6848423,"Baltimore, Maryland, USA"
284,2022-11-05,Bryson City,North Carolina,"1653 Timber Estates Rd, Bryson City, North Carolina, USA",35.3527448,-83.4245599,"Bryson City, North Carolina, USA"
285,2022-11-05,Gretna,Florida,"Broad Ave and Railroad St, Gretna, Florida, USA",30.616075,-84.6632013,"Gretna, Florida, USA"
286,2022-11-05,Niceville,Florida,"138 Adams St, Niceville, Florida, USA",30.5263616,-86.4670914,"Niceville, Florida, USA"
287,2022-11-05,Belleville,Illinois,"300 block of S Church St, Belleville, Illinois, USA",38.5107134,-89.9799413,"Belleville, Illinois, USA"
288,2022-11-05,Lawton,Oklahoma,"1825 NW Cache Rd, Lawton, Oklahoma, USA",34.6235948,-98.4182939,"Lawton, Oklahoma, USA"
289,2022-11-05,Belle Vernon,Pennsylvania,"170 Sara Way, Belle Vernon, Pennsylvania, USA",40.1384201,-79.8483274,"Belle Vernon, Pennsylvania, USA"
290,2022-11-05,Jacksonville,Florida,"2300 Philips Hwy, Jacksonville, Florida, USA",30.3049829,-81.6454608,"Jacksonville, Florida, USA"
291,2022-11-05,Baltimore,Maryland,"2500 block of E Biddle St, Baltimore, Maryland, USA",39.3049337,-76.5825171,"Baltimore, Maryland, USA"
292,2022-11-05,Baltimore,Maryland,"1400 block of N Potomac St, Baltimore, Maryland, USA",39.3072775,-76.5759935,"Baltimore, Maryland, USA"
293,2022-11-05,Athens,Alabama,"14000 Block of Chris Way, Athens, Alabama, USA",34.7665375,-87.0545662,"Athens, Alabama, USA"
294,2022-11-05,Dripping Springs,Texas,"100 block of Victoria Ct, Dripping Springs, Texas, USA",30.1902067,-98.0866781,"Dripping Springs, Texas, USA"
295,2022-11-05,West Palm Beach,Florida,"6500 block of Monmouth Rd, West Palm Beach, Florida, USA",26.6657266,-80.146104,"West Palm Beach, Florida, USA"
296,2022-11-05,San Diego,California,"1600 Block of K St, San Diego, California, USA",32.7083733,-117.1494391,"San Diego, California, USA"
297,2022-11-05,Steilacoom,Washington,"1914 Commercial St, Steilacoom, Washington, USA",47.1746852,-122.5962712,"Steilacoom, Washington, USA"
298,2022-11-05,Indianapolis,Indiana,"1701 E 25th St, Indianapolis, Indiana, USA",39.8025245,-86.1296269,"Indianapolis, Indiana, USA"
299,2022-11-05,Zion,Illinois,"1900 block of Ezra Ave, Zion, Illinois, USA",42.4611933,-87.8374706,"Zion, Illinois, USA"
300,2022-11-05,Minden,Louisiana,,,,"Minden, Louisiana, USA"
301,2022-11-05,Attalla,Alabama,"811 Cleveland Ave, Attalla, Alabama, USA",34.0176984,-86.0718567,"Attalla, Alabama, USA"
302,2022-11-05,Dryden,Virginia,"Jesse Peters Dr, Dryden, Virginia, USA",36.7744639,-82.9439062,"Dryden, Virginia, USA"
303,2022-11-05,Philadelphia,Pennsylvania,"2300 block of N 25th St, Philadelphia, Pennsylvania, USA",39.9902826,-75.1738367,"Philadelphia, Pennsylvania, USA"
304,2022-11-05,Philadelphia,Pennsylvania,"3100 block of N 33rd St, Philadelphia, Pennsylvania, USA",40.0043376,-75.1838925,"Philadelphia, Pennsylvania, USA"
305,2022-11-05,Memphis,Tennessee,"2212 Woodfield Park Dr, Memphis, Tennessee, USA",35.1857207,-89.8618544,"Memphis, Tennessee, USA"
306,2022-11-05,Milwaukee,Wisconsin,"4400 block of N 36th St, Milwaukee, Wisconsin, USA",43.0972452,-87.9578125,"Milwaukee, Wisconsin, USA"
307,2022-11-05,Irvington,New Jersey,"Smalley Terr and Oak Ave, Irvington, New Jersey, USA",40.7397404,-74.2149789,"Irvington, New Jersey, USA"
308,2022-11-05,New Bedford,Massachusetts,"17 Bullard St, New Bedford, Massachusetts, USA",41.6609388,-70.9248882,"New Bedford, Massachusetts, USA"
309,2022-11-05,Norwich,Connecticut,"527 W Thames St, Norwich, Connecticut, USA",41.5039552,-72.094913,"Norwich, Connecticut, USA"
310,2022-11-04,Orlando,Florida,"10145 Myers Dr, Orlando, Florida, USA",28.5613996,-81.2408474,"Orlando, Florida, USA"
311,2022-11-04,Cleveland,Ohio,"9501 Wade Park Ave, Cleveland, Ohio, USA",41.516054,-81.620491,"Cleveland, Ohio, USA"
312,2022-11-04,Oakland,California,"800 block of 81st Ave, Oakland, California, USA",37.7498195,-122.192279,"Oakland, California, USA"
313,2022-11-04,Las Vegas,Nevada,"200 block of Kipling St, Las Vegas, Nevada, USA",36.1750337,-115.2182752,"Las Vegas, Nevada, USA"
314,2022-11-04,Las Vegas,Nevada,"8400 block of W Shady Shores Cir, Las Vegas, Nevada, USA",36.2052756,-115.2779474,"Las Vegas, Nevada, USA"
315,2022-11-04,Topeka,Kansas,"4601 SW Topeka Blvd, Topeka, Kansas, USA",38.983702,-95.6881229,"Topeka, Kansas, USA"
316,2022-11-04,Chicago,Illinois,"4600 block of S Lake Park, Chicago, Illinois, USA",41.8114819,-87.5945895,"Chicago, Illinois, USA"
317,2022-11-04,Mcdonough,Georgia,"4100 Hopewell Pl, Mcdonough, Georgia, USA",33.4494161,-84.1946088,"Mcdonough, Georgia, USA"
318,2022-11-04,Boston,Massachusetts,"9 Yarmouth Pl, Boston, Massachusetts, USA",42.3459789,-71.0759849,"Boston, Massachusetts, USA"
319,2022-11-04,Lawrenceburg,Kentucky,"US-127 and Bluegrass Pkwy, Lawrenceburg, Kentucky, USA",37.8804029,-85.2570503,"Lawrenceburg, Kentucky, USA"
320,2022-11-04,Birmingham,Alabama,"800 block of 45th Place N, Birmingham, Alabama, USA",33.5371936,-86.7695832,"Birmingham, Alabama, USA"
321,2022-11-04,Saint Louis,Missouri,"1416 N 10th St, Saint Louis, Missouri, USA",38.6390031,-90.1909362,"Saint Louis, Missouri, USA"
322,2022-11-04,Norcross,Georgia,"5220 Singleton Rd, Norcross, Georgia, USA",33.9109269,-84.1686134,"Norcross, Georgia, USA"
323,2022-11-04,Nashville,Tennessee,"5515 Scruggs Ln, Nashville, Tennessee, USA",36.2059255,-86.7809494,"Nashville, Tennessee, USA"
324,2022-11-04,Huntington,West Virginia,"1520 4th Ave, Huntington, West Virginia, USA",38.4228222,-82.4328606,"Huntington, West Virginia, USA"
325,2022-11-04,Pueblo,Colorado,"1700 block of Constitution Rd, Pueblo, Colorado, USA",38.2875244,-104.5753145,"Pueblo, Colorado, USA"
326,2022-11-04,Wood (county),Texas,"FM 2088 and FM 852, Wood (county), Texas, USA",32.8631217,-95.1579659,"Wood (county), Texas, USA"
327,2022-11-04,Gary,Indiana,"2317 Grant St, Gary, Indiana, USA",41.5765525,-87.3558489,"Gary, Indiana, USA"
328,2022-11-04,Pullman,Michigan,"104th Ave and 56th St, Pullman, Michigan, USA",42.4478099,-86.090187,"Pullman, Michigan, USA"
329,2022-11-04,Fayetteville,North Carolina,"2300 block of Cattail Cir, Fayetteville, North Carolina, USA",35.0384299,-78.8354081,"Fayetteville, North Carolina, USA"
330,2022-11-04,Plantation,Florida,"8038 NW 10th St, Plantation, Florida, USA",26.135981,-80.258323,"Plantation, Florida, USA"
331,2022-11-04,La Plata,Maryland,"3018 Wildflower Dr, La Plata, Maryland, USA",38.5382036,-76.9552817,"La Plata, Maryland, USA"
332,2022-11-04,Odessa,Texas,"7405 Andrews Hwy, Odessa, Texas, USA",31.9162087,-102.3961302,"Odessa, Texas, USA"
